restname,zipcode,inspdate,score,address,lat,longi,procdesc,facid,;
7-Eleven #12705,78701,2013-07-12,84,"408 W 15TH ST
AUSTIN  TX 78701
(30.27821720600008  -97.74377316399995)",30.278217206,-97.743773164,Routine Inspection,10207779,;
7-Eleven #12705,78701,2014-01-21,97,"408 W 15TH ST
AUSTIN  TX 78701
(30.27821720600008  -97.74377316399995)",30.278217206,-97.743773164,Routine Inspection,10207779,;
7-Eleven  #208,78759,2015-01-12,91,"11643 RESEARCH BLVD NB Unit B
AUSTIN  TX 78759
(30.41649956300006  -97.74593256299994)",30.416499563,-97.745932563,Routine Inspection,10874481,;
7-Eleven  #208,78759,2014-02-21,83,"11643 RESEARCH BLVD NB Unit B
AUSTIN  TX 78759
(30.41649956300006  -97.74593256299994)",30.416499563,-97.745932563,Routine Inspection,10874481,;
7-Eleven  #208,78759,2013-08-30,100,"11643 RESEARCH BLVD NB Unit B
AUSTIN  TX 78759
(30.41649956300006  -97.74593256299994)",30.416499563,-97.745932563,Routine Inspection,10874481,;
7-Eleven  #208,78759,2014-08-27,93,"11643 RESEARCH BLVD NB Unit B
AUSTIN  TX 78759
(30.41649956300006  -97.74593256299994)",30.416499563,-97.745932563,Routine Inspection,10874481,;
7-Eleven #22245,78704,2013-10-31,97,"2103 S CONGRESS AVE
AUSTIN  TX 78704
(30.24323969200003  -97.75201082599995)",30.243239692,-97.752010826,Routine Inspection,10159452,;
7-Eleven #22245,78704,2014-12-01,96,"2103 S CONGRESS AVE
AUSTIN  TX 78704
(30.24323969200003  -97.75201082599995)",30.243239692,-97.752010826,Routine Inspection,10159452,;
7-Eleven #22245,78704,2012-05-01,97,"2103 S CONGRESS AVE
AUSTIN  TX 78704
(30.24323969200003  -97.75201082599995)",30.243239692,-97.752010826,Routine Inspection,10159452,;
7-Eleven #22245,78704,2014-04-30,100,"2103 S CONGRESS AVE
AUSTIN  TX 78704
(30.24323969200003  -97.75201082599995)",30.243239692,-97.752010826,Routine Inspection,10159452,;
7-Eleven #22245,78704,2012-10-31,90,"2103 S CONGRESS AVE
AUSTIN  TX 78704
(30.24323969200003  -97.75201082599995)",30.243239692,-97.752010826,Routine Inspection,10159452,;
7-Eleven #22245,78704,2013-04-29,100,"2103 S CONGRESS AVE
AUSTIN  TX 78704
(30.24323969200003  -97.75201082599995)",30.243239692,-97.752010826,Routine Inspection,10159452,;
7-Eleven #23807,78745,2013-05-22,93,"6306 MANCHACA RD
AUSTIN  TX 78745
(30.209097581000037  -97.80457561799994)",30.209097581,-97.804575618,Routine Inspection,10322285,;
7-Eleven #23807,78745,2015-01-07,95,"6306 MANCHACA RD
AUSTIN  TX 78745
(30.209097581000037  -97.80457561799994)",30.209097581,-97.804575618,Routine Inspection,10322285,;
7-Eleven #23807,78745,2014-07-23,88,"6306 MANCHACA RD
AUSTIN  TX 78745
(30.209097581000037  -97.80457561799994)",30.209097581,-97.804575618,Routine Inspection,10322285,;
7-Eleven #23807,78745,2013-12-12,93,"6306 MANCHACA RD
AUSTIN  TX 78745
(30.209097581000037  -97.80457561799994)",30.209097581,-97.804575618,Routine Inspection,10322285,;
7-Eleven #23807,78745,2012-05-15,96,"6306 MANCHACA RD
AUSTIN  TX 78745
(30.209097581000037  -97.80457561799994)",30.209097581,-97.804575618,Routine Inspection,10322285,;
7-Eleven #23807,78745,2012-11-20,97,"6306 MANCHACA RD
AUSTIN  TX 78745
(30.209097581000037  -97.80457561799994)",30.209097581,-97.804575618,Routine Inspection,10322285,;
7-Eleven #24397,78757,2014-06-19,97,"5901 BURNET RD
AUSTIN  TX 78757
(30.335014329000046  -97.73975976599996)",30.335014329,-97.739759766,Routine Inspection,10750504,;
7-Eleven #24397,78757,2014-12-09,93,"5901 BURNET RD
AUSTIN  TX 78757
(30.335014329000046  -97.73975976599996)",30.335014329,-97.739759766,Routine Inspection,10750504,;
7-Eleven #24397,78757,2013-02-22,84,"5901 BURNET RD
AUSTIN  TX 78757
(30.335014329000046  -97.73975976599996)",30.335014329,-97.739759766,Routine Inspection,10750504,;
7-Eleven #24397,78757,2013-09-19,100,"5901 BURNET RD
AUSTIN  TX 78757
(30.335014329000046  -97.73975976599996)",30.335014329,-97.739759766,Routine Inspection,10750504,;
7 Eleven # 32248,78717,2014-03-11,88,"14016 N FM 620 RD
AUSTIN  TX 78717
(30.473340585000074  -97.78310598699994)",30.473340585,-97.783105987,Routine Inspection,10886896,;
7 Eleven # 32248,78717,2014-09-12,97,"14016 N FM 620 RD
AUSTIN  TX 78717
(30.473340585000074  -97.78310598699994)",30.473340585,-97.783105987,Routine Inspection,10886896,;
7 Eleven # 32248,78717,2015-02-10,92,"14016 N FM 620 RD
AUSTIN  TX 78717
(30.473340585000074  -97.78310598699994)",30.473340585,-97.783105987,Routine Inspection,10886896,;
7-Eleven #35792,78744,2015-03-13,96,"1901 E WILLIAM CANNON DR
AUSTIN  TX 78744
(30.18841412300003  -97.76558816299996)",30.188414123,-97.765588163,Routine Inspection,10763496,;
7-Eleven #35792,78744,2013-03-26,82,"1901 E WILLIAM CANNON DR
AUSTIN  TX 78744
(30.18841412300003  -97.76558816299996)",30.188414123,-97.765588163,Routine Inspection,10763496,;
7-Eleven #35792,78744,2014-09-22,94,"1901 E WILLIAM CANNON DR
AUSTIN  TX 78744
(30.18841412300003  -97.76558816299996)",30.188414123,-97.765588163,Routine Inspection,10763496,;
7-Eleven #35792,78744,2013-10-01,90,"1901 E WILLIAM CANNON DR
AUSTIN  TX 78744
(30.18841412300003  -97.76558816299996)",30.188414123,-97.765588163,Routine Inspection,10763496,;
7-Eleven #35792,78744,2014-03-17,85,"1901 E WILLIAM CANNON DR
AUSTIN  TX 78744
(30.18841412300003  -97.76558816299996)",30.188414123,-97.765588163,Routine Inspection,10763496,;
7-Eleven  #36265,78759,2013-07-16,93,"11587 JOLLYVILLE RD
AUSTIN  TX 78759
(30.416122294000047  -97.74876023899998)",30.416122294,-97.748760239,Routine Inspection,10839869,;
7-Eleven  #36265,78759,2015-01-13,90,"11587 JOLLYVILLE RD
AUSTIN  TX 78759
(30.416122294000047  -97.74876023899998)",30.416122294,-97.748760239,Routine Inspection,10839869,;
7-Eleven  #36265,78759,2014-01-28,100,"11587 JOLLYVILLE RD
AUSTIN  TX 78759
(30.416122294000047  -97.74876023899998)",30.416122294,-97.748760239,Routine Inspection,10839869,;
7-Eleven  #36265,78759,2014-07-28,87,"11587 JOLLYVILLE RD
AUSTIN  TX 78759
(30.416122294000047  -97.74876023899998)",30.416122294,-97.748760239,Routine Inspection,10839869,;
7 Eleven # 36267A,78748,2014-12-04,100,"525 W SLAUGHTER LN
AUSTIN  TX 78748
(30.17224876100005  -97.79943989799995)",30.172248761,-97.799439898,Routine Inspection,11126612,;
7-Eleven 36559H,78734,2013-08-22,88,"3636 N FM 620 RD
AUSTIN  TX 78734
(30.397673420000046  -97.92873098699994)",30.39767342,-97.928730987,Routine Inspection,10874261,;
7-Eleven 36559H,78734,2014-09-12,89,"3636 N FM 620 RD
AUSTIN  TX 78734
(30.397673420000046  -97.92873098699994)",30.39767342,-97.928730987,Routine Inspection,10874261,;
7-Eleven 36559H,78734,2015-01-28,89,"3636 N FM 620 RD
AUSTIN  TX 78734
(30.397673420000046  -97.92873098699994)",30.39767342,-97.928730987,Routine Inspection,10874261,;
7-Eleven 36559H,78734,2014-03-11,77,"3636 N FM 620 RD
AUSTIN  TX 78734
(30.397673420000046  -97.92873098699994)",30.39767342,-97.928730987,Routine Inspection,10874261,;
7-Eleven  #36561,78758,2014-10-13,95,"1822 RUTLAND DR
AUSTIN  TX 78758
(30.378645480000046  -97.71174779499995)",30.37864548,-97.711747795,Routine Inspection,10874404,;
7-Eleven  #36561,78758,2013-08-28,97,"1822 RUTLAND DR
AUSTIN  TX 78758
(30.378645480000046  -97.71174779499995)",30.37864548,-97.711747795,Routine Inspection,10874404,;
7-Eleven  #36561,78758,2014-04-03,93,"1822 RUTLAND DR
AUSTIN  TX 78758
(30.378645480000046  -97.71174779499995)",30.37864548,-97.711747795,Routine Inspection,10874404,;
7-Eleven  #36561,78758,2015-03-02,85,"1822 RUTLAND DR
AUSTIN  TX 78758
(30.378645480000046  -97.71174779499995)",30.37864548,-97.711747795,Routine Inspection,10874404,;
7-Eleven #36562H,78744,2014-10-28,85,"6422 S US 183 HWY
AUSTIN  TX 78744
(30.164809880000064  -97.69290213099998)",30.16480988,-97.692902131,Routine Inspection,10874472,;
7-Eleven #36562H,78744,2013-10-25,72,"6422 S US 183 HWY
AUSTIN  TX 78744
(30.164809880000064  -97.69290213099998)",30.16480988,-97.692902131,Routine Inspection,10874472,;
7-Eleven #36562H,78744,2015-01-29,78,"6422 S US 183 HWY
AUSTIN  TX 78744
(30.164809880000064  -97.69290213099998)",30.16480988,-97.692902131,Routine Inspection,10874472,;
7-Eleven #36562H,78744,2014-04-23,87,"6422 S US 183 HWY
AUSTIN  TX 78744
(30.164809880000064  -97.69290213099998)",30.16480988,-97.692902131,Routine Inspection,10874472,;
7 Eleven #36575,78660,2014-09-09,76,"15829 N IH 35 SVRD NB
AUSTIN  TX 78660
(30.448531720000062  -97.61972641599999)",30.44853172,-97.619726416,Routine Inspection,10874330,;
7 Eleven #36575,78660,2013-08-22,89,"15829 N IH 35 SVRD NB
AUSTIN  TX 78660
(30.448531720000062  -97.61972641599999)",30.44853172,-97.619726416,Routine Inspection,10874330,;
7 Eleven #36575,78660,2015-03-05,86,"15829 N IH 35 SVRD NB
AUSTIN  TX 78660
(30.448531720000062  -97.61972641599999)",30.44853172,-97.619726416,Routine Inspection,10874330,;
7 Eleven #36575,78660,2014-03-14,93,"15829 N IH 35 SVRD NB
AUSTIN  TX 78660
(30.448531720000062  -97.61972641599999)",30.44853172,-97.619726416,Routine Inspection,10874330,;
7-Eleven  #36591,78745,2014-10-09,80,"201 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10874741,;
7-Eleven  #36591,78745,2014-02-24,94,"201 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10874741,;
7-Eleven  #36591,78745,2013-08-22,90,"201 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10874741,;
7-Eleven  #36600,78753,2014-03-27,90,"1625 E PARMER LN
AUSTIN  TX 78753
(30.387105533000067  -97.64905329399994)",30.387105533,-97.649053294,Routine Inspection,10874919,;
7-Eleven  #36600,78753,2013-09-03,85,"1625 E PARMER LN
AUSTIN  TX 78753
(30.387105533000067  -97.64905329399994)",30.387105533,-97.649053294,Routine Inspection,10874919,;
7-Eleven  #36600,78753,2014-10-08,92,"1625 E PARMER LN
AUSTIN  TX 78753
(30.387105533000067  -97.64905329399994)",30.387105533,-97.649053294,Routine Inspection,10874919,;
7-Eleven  #36612,78752,2014-11-14,94,"6707 CAMERON RD
AUSTIN  TX 78752
(30.322635366000043  -97.69430455299994)",30.322635366,-97.694304553,Routine Inspection,10874856,;
7-Eleven  #36612,78752,2014-05-28,85,"6707 CAMERON RD
AUSTIN  TX 78752
(30.322635366000043  -97.69430455299994)",30.322635366,-97.694304553,Routine Inspection,10874856,;
7-Eleven  #36612,78752,2013-11-27,94,"6707 CAMERON RD
AUSTIN  TX 78752
(30.322635366000043  -97.69430455299994)",30.322635366,-97.694304553,Routine Inspection,10874856,;
7-Eleven 36616H,78728,2015-02-26,96,"14730 N IH 35 SVRD SB
AUSTIN  TX 78728
(30.448192810000023  -97.68300707599997)",30.44819281,-97.683007076,Routine Inspection,10874397,;
7-Eleven 36616H,78728,2014-10-30,87,"14730 N IH 35 SVRD SB
AUSTIN  TX 78728
(30.448192810000023  -97.68300707599997)",30.44819281,-97.683007076,Routine Inspection,10874397,;
7-Eleven 36616H,78728,2014-05-05,100,"14730 N IH 35 SVRD SB
AUSTIN  TX 78728
(30.448192810000023  -97.68300707599997)",30.44819281,-97.683007076,Routine Inspection,10874397,;
7-Eleven 36630H,78757,2014-03-11,93,"7844 BURNET RD
AUSTIN  TX 78757
(30.355783057000053  -97.73109921599996)",30.355783057,-97.731099216,Routine Inspection,10874885,;
7-Eleven 36630H,78757,2015-02-10,85,"7844 BURNET RD
AUSTIN  TX 78757
(30.355783057000053  -97.73109921599996)",30.355783057,-97.731099216,Routine Inspection,10874885,;
7-Eleven 36630H,78757,2014-09-11,100,"7844 BURNET RD
AUSTIN  TX 78757
(30.355783057000053  -97.73109921599996)",30.355783057,-97.731099216,Routine Inspection,10874885,;
7-Eleven 36641H,78745,2014-04-30,93,"3431 W WILLIAM CANNON DR
AUSTIN  TX 78745
(30.213494689000072  -97.83001223899998)",30.213494689,-97.830012239,Routine Inspection,10874724,;
7-Eleven 36641H,78745,2013-10-22,91,"3431 W WILLIAM CANNON DR
AUSTIN  TX 78745
(30.213494689000072  -97.83001223899998)",30.213494689,-97.830012239,Routine Inspection,10874724,;
7-Eleven 36641H,78745,2014-10-27,79,"3431 W WILLIAM CANNON DR
AUSTIN  TX 78745
(30.213494689000072  -97.83001223899998)",30.213494689,-97.830012239,Routine Inspection,10874724,;
7-Eleven  #413,78758,2014-07-22,90,"9061 RESEARCH BLVD NB
AUSTIN  TX 78758
(30.373866967000026  -97.72699017899998)",30.373866967,-97.726990179,Routine Inspection,10874899,;
7-Eleven  #413,78758,2014-01-09,83,"9061 RESEARCH BLVD NB
AUSTIN  TX 78758
(30.373866967000026  -97.72699017899998)",30.373866967,-97.726990179,Routine Inspection,10874899,;
7-Eleven  #413,78758,2015-01-08,80,"9061 RESEARCH BLVD NB
AUSTIN  TX 78758
(30.373866967000026  -97.72699017899998)",30.373866967,-97.726990179,Routine Inspection,10874899,;
7-Eleven Convenience Store,78705,2013-06-28,90,"2600 GUADALUPE ST
AUSTIN  TX 78705
(30.290692961000047  -97.74136258999994)",30.290692961,-97.74136259,Routine Inspection,10041113,;
7-Eleven Convenience Store,78705,2014-01-03,97,"2600 GUADALUPE ST
AUSTIN  TX 78705
(30.290692961000047  -97.74136258999994)",30.290692961,-97.74136259,Routine Inspection,10041113,;
7-Eleven Convenience Store,78705,2012-04-26,91,"2600 GUADALUPE ST
AUSTIN  TX 78705
(30.290692961000047  -97.74136258999994)",30.290692961,-97.74136259,Routine Inspection,10041113,;
7-Eleven Convenience Store,78705,2012-12-21,92,"2600 GUADALUPE ST
AUSTIN  TX 78705
(30.290692961000047  -97.74136258999994)",30.290692961,-97.74136259,Routine Inspection,10041113,;
7-Eleven Convenience Store,78705,2014-12-31,76,"2600 GUADALUPE ST
AUSTIN  TX 78705
(30.290692961000047  -97.74136258999994)",30.290692961,-97.74136259,Routine Inspection,10041113,;
7-Eleven Convenience Store,78705,2014-07-07,97,"2600 GUADALUPE ST
AUSTIN  TX 78705
(30.290692961000047  -97.74136258999994)",30.290692961,-97.74136259,Routine Inspection,10041113,;
7-Eleven Convenience Store #21884,78703,2013-11-15,83,"917 N LAMAR BLVD
AUSTIN  TX 78703
(30.274846782000054  -97.75233231299995)",30.274846782,-97.752332313,Routine Inspection,10294642,;
7-Eleven Convenience Store #21884,78703,2012-05-22,82,"917 N LAMAR BLVD
AUSTIN  TX 78703
(30.274846782000054  -97.75233231299995)",30.274846782,-97.752332313,Routine Inspection,10294642,;
7-Eleven Convenience Store #21884,78703,2014-09-11,77,"917 N LAMAR BLVD
AUSTIN  TX 78703
(30.274846782000054  -97.75233231299995)",30.274846782,-97.752332313,Routine Inspection,10294642,;
7-Eleven Convenience Store #21884,78703,2013-02-04,97,"917 N LAMAR BLVD
AUSTIN  TX 78703
(30.274846782000054  -97.75233231299995)",30.274846782,-97.752332313,Routine Inspection,10294642,;
7-Eleven Convenience Store #24008,78751,2014-06-18,96,"5101 N LAMAR BLVD
AUSTIN  TX 78751
(30.318934236000075  -97.73072472399997)",30.318934236,-97.730724724,Routine Inspection,10155839,;
7-Eleven Convenience Store #24008,78751,2013-06-19,97,"5101 N LAMAR BLVD
AUSTIN  TX 78751
(30.318934236000075  -97.73072472399997)",30.318934236,-97.730724724,Routine Inspection,10155839,;
7-Eleven Convenience Store #24008,78751,2014-12-11,92,"5101 N LAMAR BLVD
AUSTIN  TX 78751
(30.318934236000075  -97.73072472399997)",30.318934236,-97.730724724,Routine Inspection,10155839,;
7-Eleven Convenience Store #24008,78751,2012-08-29,100,"5101 N LAMAR BLVD
AUSTIN  TX 78751
(30.318934236000075  -97.73072472399997)",30.318934236,-97.730724724,Routine Inspection,10155839,;
7-Eleven Convenience Store #24008,78751,2013-12-19,94,"5101 N LAMAR BLVD
AUSTIN  TX 78751
(30.318934236000075  -97.73072472399997)",30.318934236,-97.730724724,Routine Inspection,10155839,;
7-Eleven Convenience Store #25445,78753,2015-02-03,79,"8900 N LAMAR BLVD
AUSTIN  TX 78753
(30.357956260000037  -97.69998645499999)",30.35795626,-97.699986455,Routine Inspection,10221183,;
7-Eleven Convenience Store #25445,78753,2013-07-26,90,"8900 N LAMAR BLVD
AUSTIN  TX 78753
(30.357956260000037  -97.69998645499999)",30.35795626,-97.699986455,Routine Inspection,10221183,;
7-Eleven Convenience Store #25445,78753,2014-08-12,86,"8900 N LAMAR BLVD
AUSTIN  TX 78753
(30.357956260000037  -97.69998645499999)",30.35795626,-97.699986455,Routine Inspection,10221183,;
7-Eleven Convenience Store #25445,78753,2012-05-08,85,"8900 N LAMAR BLVD
AUSTIN  TX 78753
(30.357956260000037  -97.69998645499999)",30.35795626,-97.699986455,Routine Inspection,10221183,;
7-Eleven Convenience Store #25445,78753,2014-01-21,94,"8900 N LAMAR BLVD
AUSTIN  TX 78753
(30.357956260000037  -97.69998645499999)",30.35795626,-97.699986455,Routine Inspection,10221183,;
7-Eleven Convenience Store #25445,78753,2012-11-15,96,"8900 N LAMAR BLVD
AUSTIN  TX 78753
(30.357956260000037  -97.69998645499999)",30.35795626,-97.699986455,Routine Inspection,10221183,;
7-Eleven Convenience Store #26353,78745,2012-05-02,100,"601 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10184475,;
7-Eleven Convenience Store #26353,78745,2014-07-15,89,"601 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10184475,;
7-Eleven Convenience Store #26353,78745,2013-05-15,88,"601 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10184475,;
7-Eleven Convenience Store #26353,78745,2013-12-02,100,"601 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10184475,;
7-Eleven Convenience Store #26353,78745,2015-01-13,89,"601 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10184475,;
7-Eleven Convenience Store #26353,78745,2012-11-05,91,"601 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,10184475,;
7-Eleven Convenience Store #34251,78758,2014-11-05,87,"9200 BURNET RD
AUSTIN  TX 78758
(30.376067826000053  -97.72579180599996)",30.376067826,-97.725791806,Routine Inspection,10394056,;
7-Eleven Convenience Store #34251,78758,2014-05-28,94,"9200 BURNET RD
AUSTIN  TX 78758
(30.376067826000053  -97.72579180599996)",30.376067826,-97.725791806,Routine Inspection,10394056,;
7-Eleven Convenience Store #34251,78758,2012-05-18,93,"9200 BURNET RD
AUSTIN  TX 78758
(30.376067826000053  -97.72579180599996)",30.376067826,-97.725791806,Routine Inspection,10394056,;
7-Eleven Convenience Store #34251,78758,2013-04-22,92,"9200 BURNET RD
AUSTIN  TX 78758
(30.376067826000053  -97.72579180599996)",30.376067826,-97.725791806,Routine Inspection,10394056,;
7-Eleven Convenience Store #34251,78758,2013-11-14,95,"9200 BURNET RD
AUSTIN  TX 78758
(30.376067826000053  -97.72579180599996)",30.376067826,-97.725791806,Routine Inspection,10394056,;
7-Eleven Convenience Store #34251,78758,2012-11-15,100,"9200 BURNET RD
AUSTIN  TX 78758
(30.376067826000053  -97.72579180599996)",30.376067826,-97.725791806,Routine Inspection,10394056,;
7-Eleven Convenience Store #34253,78660,2013-05-21,91,"15010 FM 1825 RD
AUSTIN  TX 78660
(30.442847166000035  -97.66541684799995)",30.442847166,-97.665416848,Routine Inspection,10723015,;
7-Eleven Convenience Store #34253,78660,2014-01-10,90,"15010 FM 1825 RD
AUSTIN  TX 78660
(30.442847166000035  -97.66541684799995)",30.442847166,-97.665416848,Routine Inspection,10723015,;
7-Eleven Convenience Store #34253,78660,2014-07-10,93,"15010 FM 1825 RD
AUSTIN  TX 78660
(30.442847166000035  -97.66541684799995)",30.442847166,-97.665416848,Routine Inspection,10723015,;
7-Eleven Convenience Store #34253,78660,2012-10-08,90,"15010 FM 1825 RD
AUSTIN  TX 78660
(30.442847166000035  -97.66541684799995)",30.442847166,-97.665416848,Routine Inspection,10723015,;
7-Eleven Convenience Store #34253,78660,2015-01-13,97,"15010 FM 1825 RD
AUSTIN  TX 78660
(30.442847166000035  -97.66541684799995)",30.442847166,-97.665416848,Routine Inspection,10723015,;
7-Eleven Convenience Store #35801,78754,2015-01-30,87,"9704 GILES LN
AUSTIN  TX 78754
(30.33155402700004  -97.62326176999994)",30.331554027,-97.62326177,Routine Inspection,10761992,;
